wall_time,sim_min,actor,event,details
2025-08-23T18:08:17,0.000,UI,place_entry,"(3.6, 1.0769230769230769)"
2025-08-23T18:08:18,0.000,UI,place_entry,"(11.876923076923077, 2.123076923076923)"
2025-08-23T18:08:19,0.000,UI,place_kitchen,"(17.138461538461538, 1.8153846153846154)"
2025-08-23T18:08:21,0.000,UI,place_reception,"(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:22,0.000,UI,place_table,"id=1 group=window coords=(4.4, 9.692307692307692)"
2025-08-23T18:08:22,0.000,UI,place_table,"id=2 group=window coords=(7.6, 12.615384615384615)"
2025-08-23T18:08:23,0.000,UI,place_table,"id=3 group=window coords=(14.0, 9.723076923076922)"
2025-08-23T18:08:41,0.000,SYS,tables_loaded,"window=[1, 2, 3] aisle=[]"
2025-08-23T18:08:41,0.000,W0,online,"at_kitchen=17.14,1.82 speed=1.2mps"
2025-08-23T18:08:41,0.000,SYS,waiters_ready,num=1
2025-08-23T18:08:41,0.000,SYS,generator_start,group=window interval_min=8.0 tables_present=True
2025-08-23T18:08:41,0.000,SYS,generator_start,group=aisle interval_min=15.0 tables_present=False
2025-08-23T18:08:41,0.000,KPI,snapshot,served=0 active=0 backlog=0 avg_seated_wait=0.00 avg_backlog_wait=0.00
2025-08-23T18:08:41,0.000,GEN,interarrival_fixed,group=window interval_min=8.000
2025-08-23T18:08:41,8.000,GEN,arrival_emit,id=CW1 group=window
2025-08-23T18:08:41,8.000,CW1,arrival,"group=window at_entry=11.88,2.12"
2025-08-23T18:08:41,8.000,GEN,interarrival_fixed,group=window interval_min=8.000
2025-08-23T18:08:41,8.000,CW1,walk_to_reception_begin,"from=entry to=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:41,8.000,CW1,move_theta,"segments=2 path_len=4.104m dur=0.038min start=(11.876923076923077, 2.123076923076923) goal=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:41,8.038,CW1,at_reception,leg_time=0.038min
2025-08-23T18:08:41,8.038,CW1,waiting_for_table,group=window
2025-08-23T18:08:41,8.038,CW1,table_assigned,table=1 total_wait_until_seated=0.038min
2025-08-23T18:08:41,8.038,CW1,walk_to_table_begin,"table=1 to=(3.0, 9.0)"
2025-08-23T18:08:41,8.038,CW1,move_theta,"segments=2 path_len=13.119m dur=0.121min start=(14.923076923076923, 4.492307692307692) goal=(3.0, 9.0)"
2025-08-23T18:08:41,8.160,CW1,seated,table=1 leg_time=0.122min
2025-08-23T18:08:41,8.160,CW1,request_waiter,table=1
2025-08-23T18:08:41,8.160,CW1,waiter_acquired,waiter=W0 table=1
2025-08-23T18:08:41,8.160,W0,dispatch_to_table,"table=1 target_xy=(3.0, 9.0)"
2025-08-23T18:08:41,8.160,0,move_theta,"segments=1 path_len=15.652m dur=0.217min start=(17.138461538461538, 1.8153846153846154) goal=(3.0, 9.0)"
2025-08-23T18:08:41,8.378,W0,arrived_table,table=1 travel_time=0.217min
2025-08-23T18:08:41,8.378,W0,service_start,table=1 svc_draw=2.040min
2025-08-23T18:08:41,10.418,W0,service_end,table=1
2025-08-23T18:08:41,10.418,W0,return_kitchen_begin,from_table=1
2025-08-23T18:08:41,10.418,0,move_theta,"segments=3 path_len=15.912m dur=0.221min start=(3.0, 9.0) goal=(17.138461538461538, 1.8153846153846154)"
2025-08-23T18:08:41,10.639,W0,return_kitchen_end,from_table=1 travel_time=0.221min
2025-08-23T18:08:41,10.639,W0,available,ready_for_next_task
2025-08-23T18:08:41,10.639,CW1,dine_start,dwell_draw=0.760min
2025-08-23T18:08:41,11.399,CW1,dine_end,table=1
2025-08-23T18:08:41,11.399,CW1,leaving_table,table=1
2025-08-23T18:08:41,11.399,CW1,table_released,table=1
2025-08-23T18:08:41,11.399,KPI,snapshot,served=1 active=0 backlog=0 avg_seated_wait=0.04 avg_backlog_wait=0.00
2025-08-23T18:08:41,11.499,CW1,despawn,
2025-08-23T18:08:41,16.000,GEN,arrival_emit,id=CW2 group=window
2025-08-23T18:08:41,16.000,CW2,arrival,"group=window at_entry=11.88,2.12"
2025-08-23T18:08:41,16.000,GEN,interarrival_fixed,group=window interval_min=8.000
2025-08-23T18:08:41,16.000,CW2,walk_to_reception_begin,"from=entry to=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:41,16.000,CW2,move_theta,"segments=2 path_len=4.104m dur=0.038min start=(11.876923076923077, 2.123076923076923) goal=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:41,16.038,CW2,at_reception,leg_time=0.038min
2025-08-23T18:08:41,16.038,CW2,waiting_for_table,group=window
2025-08-23T18:08:41,16.038,CW2,table_assigned,table=2 total_wait_until_seated=0.038min
2025-08-23T18:08:41,16.038,CW2,walk_to_table_begin,"table=2 to=(7.0, 12.0)"
2025-08-23T18:08:41,16.038,CW2,move_theta,"segments=1 path_len=11.314m dur=0.105min start=(14.923076923076923, 4.492307692307692) goal=(7.0, 12.0)"
2025-08-23T18:08:41,16.143,CW2,seated,table=2 leg_time=0.105min
2025-08-23T18:08:41,16.143,CW2,request_waiter,table=2
2025-08-23T18:08:41,16.143,CW2,waiter_acquired,waiter=W0 table=2
2025-08-23T18:08:41,16.143,W0,dispatch_to_table,"table=2 target_xy=(7.0, 12.0)"
2025-08-23T18:08:41,16.143,0,move_theta,"segments=1 path_len=14.142m dur=0.196min start=(17.138461538461538, 1.8153846153846154) goal=(7.0, 12.0)"
2025-08-23T18:08:41,16.340,W0,arrived_table,table=2 travel_time=0.197min
2025-08-23T18:08:41,16.340,W0,service_start,table=2 svc_draw=0.643min
2025-08-23T18:08:41,16.983,W0,service_end,table=2
2025-08-23T18:08:41,16.983,W0,return_kitchen_begin,from_table=2
2025-08-23T18:08:41,16.983,0,move_theta,"segments=2 path_len=14.373m dur=0.200min start=(7.0, 12.0) goal=(17.138461538461538, 1.8153846153846154)"
2025-08-23T18:08:41,17.183,W0,return_kitchen_end,from_table=2 travel_time=0.200min
2025-08-23T18:08:41,17.183,W0,available,ready_for_next_task
2025-08-23T18:08:41,17.183,CW2,dine_start,dwell_draw=7.578min
2025-08-23T18:08:41,24.000,GEN,arrival_emit,id=CW3 group=window
2025-08-23T18:08:41,24.000,CW3,arrival,"group=window at_entry=11.88,2.12"
2025-08-23T18:08:41,24.000,GEN,interarrival_fixed,group=window interval_min=8.000
2025-08-23T18:08:41,24.000,CW3,walk_to_reception_begin,"from=entry to=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:41,24.000,CW3,move_theta,"segments=2 path_len=4.104m dur=0.038min start=(11.876923076923077, 2.123076923076923) goal=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:41,24.038,CW3,at_reception,leg_time=0.038min
2025-08-23T18:08:41,24.038,CW3,waiting_for_table,group=window
2025-08-23T18:08:41,24.038,CW3,table_assigned,table=3 total_wait_until_seated=0.038min
2025-08-23T18:08:41,24.038,CW3,walk_to_table_begin,"table=3 to=(13.0, 9.0)"
2025-08-23T18:08:41,24.038,CW3,move_theta,"segments=1 path_len=5.385m dur=0.050min start=(14.923076923076923, 4.492307692307692) goal=(13.0, 9.0)"
2025-08-23T18:08:41,24.088,CW3,seated,table=3 leg_time=0.050min
2025-08-23T18:08:41,24.088,CW3,request_waiter,table=3
2025-08-23T18:08:41,24.088,CW3,waiter_acquired,waiter=W0 table=3
2025-08-23T18:08:41,24.088,W0,dispatch_to_table,"table=3 target_xy=(13.0, 9.0)"
2025-08-23T18:08:41,24.088,0,move_theta,"segments=1 path_len=8.062m dur=0.112min start=(17.138461538461538, 1.8153846153846154) goal=(13.0, 9.0)"
2025-08-23T18:08:41,24.201,W0,arrived_table,table=3 travel_time=0.112min
2025-08-23T18:08:41,24.201,W0,service_start,table=3 svc_draw=2.667min
2025-08-23T18:08:41,24.761,CW2,dine_end,table=2
2025-08-23T18:08:41,24.761,CW2,leaving_table,table=2
2025-08-23T18:08:41,24.761,CW2,table_released,table=2
2025-08-23T18:08:41,24.761,KPI,snapshot,served=2 active=1 backlog=0 avg_seated_wait=0.04 avg_backlog_wait=0.00
2025-08-23T18:08:41,24.861,CW2,despawn,
2025-08-23T18:08:41,26.868,W0,service_end,table=3
2025-08-23T18:08:41,26.868,W0,return_kitchen_begin,from_table=3
2025-08-23T18:08:41,26.868,0,move_theta,"segments=2 path_len=8.293m dur=0.115min start=(13.0, 9.0) goal=(17.138461538461538, 1.8153846153846154)"
2025-08-23T18:08:41,26.983,W0,return_kitchen_end,from_table=3 travel_time=0.116min
2025-08-23T18:08:41,26.983,W0,available,ready_for_next_task
2025-08-23T18:08:41,26.983,CW3,dine_start,dwell_draw=33.875min
2025-08-23T18:08:42,32.000,GEN,arrival_emit,id=CW4 group=window
2025-08-23T18:08:42,32.000,CW4,arrival,"group=window at_entry=11.88,2.12"
2025-08-23T18:08:42,32.000,GEN,interarrival_fixed,group=window interval_min=8.000
2025-08-23T18:08:42,32.000,CW4,walk_to_reception_begin,"from=entry to=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:42,32.000,CW4,move_theta,"segments=2 path_len=4.104m dur=0.038min start=(11.876923076923077, 2.123076923076923) goal=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:42,32.038,CW4,at_reception,leg_time=0.038min
2025-08-23T18:08:42,32.038,CW4,waiting_for_table,group=window
2025-08-23T18:08:42,32.038,CW4,table_assigned,table=1 total_wait_until_seated=0.038min
2025-08-23T18:08:42,32.038,CW4,walk_to_table_begin,"table=1 to=(3.0, 9.0)"
2025-08-23T18:08:42,32.038,CW4,move_theta,"segments=2 path_len=13.119m dur=0.121min start=(14.923076923076923, 4.492307692307692) goal=(3.0, 9.0)"
2025-08-23T18:08:42,32.160,CW4,seated,table=1 leg_time=0.122min
2025-08-23T18:08:42,32.160,CW4,request_waiter,table=1
2025-08-23T18:08:42,32.160,CW4,waiter_acquired,waiter=W0 table=1
2025-08-23T18:08:42,32.160,W0,dispatch_to_table,"table=1 target_xy=(3.0, 9.0)"
2025-08-23T18:08:42,32.160,0,move_theta,"segments=1 path_len=15.652m dur=0.217min start=(17.138461538461538, 1.8153846153846154) goal=(3.0, 9.0)"
2025-08-23T18:08:42,32.378,W0,arrived_table,table=1 travel_time=0.217min
2025-08-23T18:08:42,32.378,W0,service_start,table=1 svc_draw=4.455min
2025-08-23T18:08:42,36.832,W0,service_end,table=1
2025-08-23T18:08:42,36.832,W0,return_kitchen_begin,from_table=1
2025-08-23T18:08:42,36.832,0,move_theta,"segments=3 path_len=15.912m dur=0.221min start=(3.0, 9.0) goal=(17.138461538461538, 1.8153846153846154)"
2025-08-23T18:08:42,37.054,W0,return_kitchen_end,from_table=1 travel_time=0.221min
2025-08-23T18:08:42,37.054,W0,available,ready_for_next_task
2025-08-23T18:08:42,37.054,CW4,dine_start,dwell_draw=2.729min
2025-08-23T18:08:42,39.782,CW4,dine_end,table=1
2025-08-23T18:08:42,39.782,CW4,leaving_table,table=1
2025-08-23T18:08:42,39.782,CW4,table_released,table=1
2025-08-23T18:08:42,39.782,KPI,snapshot,served=3 active=1 backlog=0 avg_seated_wait=0.04 avg_backlog_wait=0.00
2025-08-23T18:08:42,39.882,CW4,despawn,
2025-08-23T18:08:42,40.000,GEN,arrival_emit,id=CW5 group=window
2025-08-23T18:08:42,40.000,CW5,arrival,"group=window at_entry=11.88,2.12"
2025-08-23T18:08:42,40.000,GEN,interarrival_fixed,group=window interval_min=8.000
2025-08-23T18:08:42,40.000,CW5,walk_to_reception_begin,"from=entry to=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:42,40.000,CW5,move_theta,"segments=2 path_len=4.104m dur=0.038min start=(11.876923076923077, 2.123076923076923) goal=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:42,40.038,CW5,at_reception,leg_time=0.038min
2025-08-23T18:08:42,40.038,CW5,waiting_for_table,group=window
2025-08-23T18:08:42,40.038,CW5,table_assigned,table=2 total_wait_until_seated=0.038min
2025-08-23T18:08:42,40.038,CW5,walk_to_table_begin,"table=2 to=(7.0, 12.0)"
2025-08-23T18:08:42,40.038,CW5,move_theta,"segments=1 path_len=11.314m dur=0.105min start=(14.923076923076923, 4.492307692307692) goal=(7.0, 12.0)"
2025-08-23T18:08:42,40.143,CW5,seated,table=2 leg_time=0.105min
2025-08-23T18:08:42,40.143,CW5,request_waiter,table=2
2025-08-23T18:08:42,40.143,CW5,waiter_acquired,waiter=W0 table=2
2025-08-23T18:08:42,40.143,W0,dispatch_to_table,"table=2 target_xy=(7.0, 12.0)"
2025-08-23T18:08:42,40.143,0,move_theta,"segments=1 path_len=14.142m dur=0.196min start=(17.138461538461538, 1.8153846153846154) goal=(7.0, 12.0)"
2025-08-23T18:08:42,40.340,W0,arrived_table,table=2 travel_time=0.197min
2025-08-23T18:08:42,40.340,W0,service_start,table=2 svc_draw=1.096min
2025-08-23T18:08:42,41.436,W0,service_end,table=2
2025-08-23T18:08:42,41.436,W0,return_kitchen_begin,from_table=2
2025-08-23T18:08:42,41.436,0,move_theta,"segments=2 path_len=14.373m dur=0.200min start=(7.0, 12.0) goal=(17.138461538461538, 1.8153846153846154)"
2025-08-23T18:08:42,41.636,W0,return_kitchen_end,from_table=2 travel_time=0.200min
2025-08-23T18:08:42,41.636,W0,available,ready_for_next_task
2025-08-23T18:08:42,41.636,CW5,dine_start,dwell_draw=0.908min
2025-08-23T18:08:42,42.544,CW5,dine_end,table=2
2025-08-23T18:08:42,42.544,CW5,leaving_table,table=2
2025-08-23T18:08:42,42.544,CW5,table_released,table=2
2025-08-23T18:08:42,42.544,KPI,snapshot,served=4 active=1 backlog=0 avg_seated_wait=0.04 avg_backlog_wait=0.00
2025-08-23T18:08:42,42.644,CW5,despawn,
2025-08-23T18:08:42,48.000,GEN,arrival_emit,id=CW6 group=window
2025-08-23T18:08:42,48.000,CW6,arrival,"group=window at_entry=11.88,2.12"
2025-08-23T18:08:42,48.000,GEN,interarrival_fixed,group=window interval_min=8.000
2025-08-23T18:08:42,48.000,CW6,walk_to_reception_begin,"from=entry to=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:42,48.000,CW6,move_theta,"segments=2 path_len=4.104m dur=0.038min start=(11.876923076923077, 2.123076923076923) goal=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:42,48.038,CW6,at_reception,leg_time=0.038min
2025-08-23T18:08:42,48.038,CW6,waiting_for_table,group=window
2025-08-23T18:08:42,48.038,CW6,table_assigned,table=1 total_wait_until_seated=0.038min
2025-08-23T18:08:42,48.038,CW6,walk_to_table_begin,"table=1 to=(3.0, 9.0)"
2025-08-23T18:08:42,48.038,CW6,move_theta,"segments=2 path_len=13.119m dur=0.121min start=(14.923076923076923, 4.492307692307692) goal=(3.0, 9.0)"
2025-08-23T18:08:42,48.160,CW6,seated,table=1 leg_time=0.122min
2025-08-23T18:08:42,48.160,CW6,request_waiter,table=1
2025-08-23T18:08:42,48.160,CW6,waiter_acquired,waiter=W0 table=1
2025-08-23T18:08:42,48.160,W0,dispatch_to_table,"table=1 target_xy=(3.0, 9.0)"
2025-08-23T18:08:42,48.160,0,move_theta,"segments=1 path_len=15.652m dur=0.217min start=(17.138461538461538, 1.8153846153846154) goal=(3.0, 9.0)"
2025-08-23T18:08:42,48.378,W0,arrived_table,table=1 travel_time=0.217min
2025-08-23T18:08:42,48.378,W0,service_start,table=1 svc_draw=0.493min
2025-08-23T18:08:42,48.871,W0,service_end,table=1
2025-08-23T18:08:42,48.871,W0,return_kitchen_begin,from_table=1
2025-08-23T18:08:42,48.871,0,move_theta,"segments=3 path_len=15.912m dur=0.221min start=(3.0, 9.0) goal=(17.138461538461538, 1.8153846153846154)"
2025-08-23T18:08:42,49.093,W0,return_kitchen_end,from_table=1 travel_time=0.221min
2025-08-23T18:08:42,49.093,W0,available,ready_for_next_task
2025-08-23T18:08:42,49.093,CW6,dine_start,dwell_draw=21.117min
2025-08-23T18:08:42,56.000,GEN,arrival_emit,id=CW7 group=window
2025-08-23T18:08:42,56.000,CW7,arrival,"group=window at_entry=11.88,2.12"
2025-08-23T18:08:42,56.000,GEN,interarrival_fixed,group=window interval_min=8.000
2025-08-23T18:08:42,56.000,CW7,walk_to_reception_begin,"from=entry to=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:42,56.000,CW7,move_theta,"segments=2 path_len=4.104m dur=0.038min start=(11.876923076923077, 2.123076923076923) goal=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:42,56.038,CW7,at_reception,leg_time=0.038min
2025-08-23T18:08:42,56.038,CW7,waiting_for_table,group=window
2025-08-23T18:08:42,56.038,CW7,table_assigned,table=2 total_wait_until_seated=0.038min
2025-08-23T18:08:42,56.038,CW7,walk_to_table_begin,"table=2 to=(7.0, 12.0)"
2025-08-23T18:08:42,56.038,CW7,move_theta,"segments=1 path_len=11.314m dur=0.105min start=(14.923076923076923, 4.492307692307692) goal=(7.0, 12.0)"
2025-08-23T18:08:42,56.143,CW7,seated,table=2 leg_time=0.105min
2025-08-23T18:08:42,56.143,CW7,request_waiter,table=2
2025-08-23T18:08:42,56.143,CW7,waiter_acquired,waiter=W0 table=2
2025-08-23T18:08:42,56.143,W0,dispatch_to_table,"table=2 target_xy=(7.0, 12.0)"
2025-08-23T18:08:42,56.143,0,move_theta,"segments=1 path_len=14.142m dur=0.196min start=(17.138461538461538, 1.8153846153846154) goal=(7.0, 12.0)"
2025-08-23T18:08:42,56.340,W0,arrived_table,table=2 travel_time=0.197min
2025-08-23T18:08:42,56.340,W0,service_start,table=2 svc_draw=0.054min
2025-08-23T18:08:42,56.394,W0,service_end,table=2
2025-08-23T18:08:42,56.394,W0,return_kitchen_begin,from_table=2
2025-08-23T18:08:42,56.394,0,move_theta,"segments=2 path_len=14.373m dur=0.200min start=(7.0, 12.0) goal=(17.138461538461538, 1.8153846153846154)"
2025-08-23T18:08:42,56.594,W0,return_kitchen_end,from_table=2 travel_time=0.200min
2025-08-23T18:08:42,56.594,W0,available,ready_for_next_task
2025-08-23T18:08:42,56.594,CW7,dine_start,dwell_draw=6.651min
2025-08-23T18:08:42,60.858,CW3,dine_end,table=3
2025-08-23T18:08:42,60.858,CW3,leaving_table,table=3
2025-08-23T18:08:42,60.858,CW3,table_released,table=3
2025-08-23T18:08:42,60.858,KPI,snapshot,served=5 active=2 backlog=0 avg_seated_wait=0.04 avg_backlog_wait=0.00
2025-08-23T18:08:42,60.958,CW3,despawn,
2025-08-23T18:08:42,63.245,CW7,dine_end,table=2
2025-08-23T18:08:42,63.245,CW7,leaving_table,table=2
2025-08-23T18:08:42,63.245,CW7,table_released,table=2
2025-08-23T18:08:42,63.245,KPI,snapshot,served=6 active=1 backlog=0 avg_seated_wait=0.04 avg_backlog_wait=0.00
2025-08-23T18:08:42,63.345,CW7,despawn,
2025-08-23T18:08:42,64.000,GEN,arrival_emit,id=CW8 group=window
2025-08-23T18:08:42,64.000,CW8,arrival,"group=window at_entry=11.88,2.12"
2025-08-23T18:08:42,64.000,GEN,interarrival_fixed,group=window interval_min=8.000
2025-08-23T18:08:42,64.000,CW8,walk_to_reception_begin,"from=entry to=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:42,64.000,CW8,move_theta,"segments=2 path_len=4.104m dur=0.038min start=(11.876923076923077, 2.123076923076923) goal=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:42,64.038,CW8,at_reception,leg_time=0.038min
2025-08-23T18:08:42,64.038,CW8,waiting_for_table,group=window
2025-08-23T18:08:42,64.038,CW8,table_assigned,table=3 total_wait_until_seated=0.038min
2025-08-23T18:08:42,64.038,CW8,walk_to_table_begin,"table=3 to=(13.0, 9.0)"
2025-08-23T18:08:42,64.038,CW8,move_theta,"segments=1 path_len=5.385m dur=0.050min start=(14.923076923076923, 4.492307692307692) goal=(13.0, 9.0)"
2025-08-23T18:08:42,64.088,CW8,seated,table=3 leg_time=0.050min
2025-08-23T18:08:42,64.088,CW8,request_waiter,table=3
2025-08-23T18:08:42,64.088,CW8,waiter_acquired,waiter=W0 table=3
2025-08-23T18:08:42,64.088,W0,dispatch_to_table,"table=3 target_xy=(13.0, 9.0)"
2025-08-23T18:08:42,64.088,0,move_theta,"segments=1 path_len=8.062m dur=0.112min start=(17.138461538461538, 1.8153846153846154) goal=(13.0, 9.0)"
2025-08-23T18:08:42,64.201,W0,arrived_table,table=3 travel_time=0.112min
2025-08-23T18:08:42,64.201,W0,service_start,table=3 svc_draw=2.099min
2025-08-23T18:08:42,66.300,W0,service_end,table=3
2025-08-23T18:08:42,66.300,W0,return_kitchen_begin,from_table=3
2025-08-23T18:08:42,66.300,0,move_theta,"segments=2 path_len=8.293m dur=0.115min start=(13.0, 9.0) goal=(17.138461538461538, 1.8153846153846154)"
2025-08-23T18:08:42,66.415,W0,return_kitchen_end,from_table=3 travel_time=0.116min
2025-08-23T18:08:42,66.415,W0,available,ready_for_next_task
2025-08-23T18:08:42,66.415,CW8,dine_start,dwell_draw=23.620min
2025-08-23T18:08:42,70.210,CW6,dine_end,table=1
2025-08-23T18:08:42,70.210,CW6,leaving_table,table=1
2025-08-23T18:08:42,70.210,CW6,table_released,table=1
2025-08-23T18:08:42,70.210,KPI,snapshot,served=7 active=1 backlog=0 avg_seated_wait=0.04 avg_backlog_wait=0.00
2025-08-23T18:08:42,70.310,CW6,despawn,
2025-08-23T18:08:42,72.000,GEN,arrival_emit,id=CW9 group=window
2025-08-23T18:08:42,72.000,CW9,arrival,"group=window at_entry=11.88,2.12"
2025-08-23T18:08:42,72.000,GEN,interarrival_fixed,group=window interval_min=8.000
2025-08-23T18:08:42,72.000,CW9,walk_to_reception_begin,"from=entry to=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:42,72.000,CW9,move_theta,"segments=2 path_len=4.104m dur=0.038min start=(11.876923076923077, 2.123076923076923) goal=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:42,72.038,CW9,at_reception,leg_time=0.038min
2025-08-23T18:08:42,72.038,CW9,waiting_for_table,group=window
2025-08-23T18:08:42,72.038,CW9,table_assigned,table=2 total_wait_until_seated=0.038min
2025-08-23T18:08:42,72.038,CW9,walk_to_table_begin,"table=2 to=(7.0, 12.0)"
2025-08-23T18:08:42,72.038,CW9,move_theta,"segments=1 path_len=11.314m dur=0.105min start=(14.923076923076923, 4.492307692307692) goal=(7.0, 12.0)"
2025-08-23T18:08:42,72.143,CW9,seated,table=2 leg_time=0.105min
2025-08-23T18:08:42,72.143,CW9,request_waiter,table=2
2025-08-23T18:08:42,72.143,CW9,waiter_acquired,waiter=W0 table=2
2025-08-23T18:08:42,72.143,W0,dispatch_to_table,"table=2 target_xy=(7.0, 12.0)"
2025-08-23T18:08:42,72.143,0,move_theta,"segments=1 path_len=14.142m dur=0.196min start=(17.138461538461538, 1.8153846153846154) goal=(7.0, 12.0)"
2025-08-23T18:08:42,72.340,W0,arrived_table,table=2 travel_time=0.197min
2025-08-23T18:08:42,72.340,W0,service_start,table=2 svc_draw=0.498min
2025-08-23T18:08:42,72.838,W0,service_end,table=2
2025-08-23T18:08:42,72.838,W0,return_kitchen_begin,from_table=2
2025-08-23T18:08:42,72.838,0,move_theta,"segments=2 path_len=14.373m dur=0.200min start=(7.0, 12.0) goal=(17.138461538461538, 1.8153846153846154)"
2025-08-23T18:08:42,73.038,W0,return_kitchen_end,from_table=2 travel_time=0.200min
2025-08-23T18:08:42,73.038,W0,available,ready_for_next_task
2025-08-23T18:08:42,73.038,CW9,dine_start,dwell_draw=26.694min
2025-08-23T18:08:42,80.000,GEN,arrival_emit,id=CW10 group=window
2025-08-23T18:08:42,80.000,CW10,arrival,"group=window at_entry=11.88,2.12"
2025-08-23T18:08:42,80.000,GEN,interarrival_fixed,group=window interval_min=8.000
2025-08-23T18:08:42,80.000,CW10,walk_to_reception_begin,"from=entry to=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:42,80.000,CW10,move_theta,"segments=2 path_len=4.104m dur=0.038min start=(11.876923076923077, 2.123076923076923) goal=(14.923076923076923, 4.492307692307692)"
2025-08-23T18:08:42,80.038,CW10,at_reception,leg_time=0.038min
2025-08-23T18:08:42,80.038,CW10,waiting_for_table,group=window
2025-08-23T18:08:42,80.038,CW10,table_assigned,table=1 total_wait_until_seated=0.038min
2025-08-23T18:08:42,80.038,CW10,walk_to_table_begin,"table=1 to=(3.0, 9.0)"
2025-08-23T18:08:42,80.038,CW10,move_theta,"segments=2 path_len=13.119m dur=0.121min start=(14.923076923076923, 4.492307692307692) goal=(3.0, 9.0)"
2025-08-23T18:08:42,80.160,CW10,seated,table=1 leg_time=0.122min
2025-08-23T18:08:42,80.160,CW10,request_waiter,table=1
2025-08-23T18:08:42,80.160,CW10,waiter_acquired,waiter=W0 table=1
2025-08-23T18:08:42,80.160,W0,dispatch_to_table,"table=1 target_xy=(3.0, 9.0)"
2025-08-23T18:08:42,80.160,0,move_theta,"segments=1 path_len=15.652m dur=0.217min start=(17.138461538461538, 1.8153846153846154) goal=(3.0, 9.0)"
2025-08-23T18:08:42,80.378,W0,arrived_table,table=1 travel_time=0.218min
2025-08-23T18:08:42,80.378,W0,service_start,table=1 svc_draw=3.315min
2025-08-23T18:08:42,83.693,W0,service_end,table=1
2025-08-23T18:08:42,83.693,W0,return_kitchen_begin,from_table=1
2025-08-23T18:08:42,83.693,0,move_theta,"segments=3 path_len=15.912m dur=0.221min start=(3.0, 9.0) goal=(17.138461538461538, 1.8153846153846154)"
2025-08-23T18:08:42,83.915,W0,return_kitchen_end,from_table=1 travel_time=0.221min
2025-08-23T18:08:42,83.915,W0,available,ready_for_next_task
2025-08-23T18:08:42,83.915,CW10,dine_start,dwell_draw=0.196min
2025-08-23T18:08:42,84.110,CW10,dine_end,table=1
2025-08-23T18:08:42,84.110,CW10,leaving_table,table=1
2025-08-23T18:08:42,84.110,CW10,table_released,table=1
2025-08-23T18:08:42,84.110,KPI,snapshot,served=8 active=2 backlog=0 avg_seated_wait=0.04 avg_backlog_wait=0.00
2025-08-23T18:08:42,84.210,CW10,despawn,
2025-08-23T18:08:43,88.000,GEN,arrival_emit,id=CW11 group=window
2025-08-23T18:08:43,88.000,CW11,arrival,"group=window at_entry=11.88,2.12"
2025-08-23T18:08:43,88.000,GEN,interarrival_fixed,group=window interval_min=8.000
